"ID";"Fecha";"Comuna";"Genero.Victima";"Edad";"si.no";"Genero.Agresor";"Comuna.1";"Tipo";"Nombre_Genero_Victima_Texto";"Nombre_Genero_Agresor_Texto";"Nombre_Comuna";"Nombre_Violencia"
744;"06-04-2022 15:06";13119;0;24;0;NA;"Maipu";50;"Hombre";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
745;"06-04-2022 16:52";13109;1;30;1;1;"La Cisterna";6;"Mujer";"Mujer";"La Cisterna";"Cosificacion o reduccion de una persona a su apariencia fisica"
746;"07-04-2022 11:51";13201;1;28;1;1;"Puente Alto";35;"Mujer";"Mujer";"Puente Alto";"Golpes con objetos, punetazos, patadas"
747;"07-04-2022 12:47";13112;0;27;0;NA;"La Pintana";50;"Hombre";NA;"La Pintana";"Falta de politicas o proteccion efectiva frente a la violencia"
748;"07-04-2022 13:14";13132;1;24;1;0;"Vitacura";23;"Mujer";"Hombre";"Vitacura";"Comentarios sexuales no deseados"
749;"07-04-2022 13:25";13101;0;30;0;NA;"Santiago";50;"Hombre";NA;"Santiago";"Falta de politicas o proteccion efectiva frente a la violencia"
750;"07-04-2022 13:47";13301;0;31;0;NA;"Colina";50;"Hombre";NA;"Colina";"Falta de politicas o proteccion efectiva frente a la violencia"
751;"07-04-2022 14:14";13101;0;22;0;NA;"Santiago";50;"Hombre";NA;"Santiago";"Falta de politicas o proteccion efectiva frente a la violencia"
752;"07-04-2022 14:40";13112;0;27;0;NA;"La Pintana";50;"Hombre";NA;"La Pintana";"Falta de politicas o proteccion efectiva frente a la violencia"
753;"07-04-2022 14:41";13114;1;32;0;NA;"Las Condes";50;"Mujer";NA;"Las Condes";"Falta de politicas o proteccion efectiva frente a la violencia"
754;"07-04-2022 14:41";13401;0;21;0;NA;"San Bernardo";50;"Hombre";NA;"San Bernardo";"Falta de politicas o proteccion efectiva frente a la violencia"
755;"07-04-2022 15:08";13120;0;28;1;0;"Nunoa";35;"Hombre";"Hombre";"Nunoa";"Golpes con objetos, punetazos, patadas"
756;"07-04-2022 15:31";13117;0;26;0;NA;"Lo Prado";50;"Hombre";NA;"Lo Prado";"Falta de politicas o proteccion efectiva frente a la violencia"
757;"07-04-2022 15:42";13126;0;22;1;0;"Quinta Normal";26;"Hombre";"Hombre";"Quinta Normal";"Presion o chantaje para relaciones sexuales"
758;"07-04-2022 16:33";13119;1;32;1;0;"Maipu";33;"Mujer";"Hombre";"Maipu";"Empujones o sacudidas leves"
759;"07-04-2022 17:09";13106;1;20;1;0;"Estacion Central";10;"Mujer";"Hombre";"Estacion Central";"Manipulacion emocional o gaslighting"
760;"07-04-2022 19:38";13201;0;26;0;NA;"Puente Alto";50;"Hombre";NA;"Puente Alto";"Falta de politicas o proteccion efectiva frente a la violencia"
761;"08-04-2022 11:53";13603;1;32;1;0;"Isla de Maipo";2;"Mujer";"Hombre";"Isla de Maipo";"Chistes, burlas o memes ofensivos sobre genero o identidad"
762;"09-04-2022 16:08";13104;0;22;0;NA;"Conchali";50;"Hombre";NA;"Conchali";"Falta de politicas o proteccion efectiva frente a la violencia"
763;"10-04-2022 15:06";13116;1;18;1;0;"Lo Espejo";23;"Mujer";"Hombre";"Lo Espejo";"Comentarios sexuales no deseados"
764;"12-04-2022 12:30";13501;0;27;0;NA;"Melipilla";50;"Hombre";NA;"Melipilla";"Falta de politicas o proteccion efectiva frente a la violencia"
765;"12-04-2022 13:22";13101;1;27;1;0;"Santiago";14;"Mujer";"Hombre";"Santiago";"Desvalorizacion de logros o capacidades personales"
766;"12-04-2022 15:15";13114;0;24;0;NA;"Las Condes";50;"Hombre";NA;"Las Condes";"Falta de politicas o proteccion efectiva frente a la violencia"
767;"12-04-2022 15:16";13123;0;28;0;NA;"Providencia";50;"Hombre";NA;"Providencia";"Falta de politicas o proteccion efectiva frente a la violencia"
768;"12-04-2022 16:40";13118;0;21;1;0;"Macul";9;"Hombre";"Hombre";"Macul";"Descalificacion constante o humillacion verbal"
769;"12-04-2022 17:08";13106;2;31;0;0;"Estacion Central";35;"Otro";"Hombre";"Estacion Central";"Golpes con objetos, punetazos, patadas"
770;"13-04-2022 11:52";13120;0;35;1;0;"Nunoa";35;"Hombre";"Hombre";"Nunoa";"Golpes con objetos, punetazos, patadas"
771;"13-04-2022 12:17";13605;0;25;0;NA;"Penaflor";50;"Hombre";NA;"Penaflor";"Falta de politicas o proteccion efectiva frente a la violencia"
772;"13-04-2022 12:28";13120;0;23;1;0;"Nunoa";26;"Hombre";"Hombre";"Nunoa";"Presion o chantaje para relaciones sexuales"
773;"13-04-2022 12:49";13123;0;22;0;NA;"Providencia";50;"Hombre";NA;"Providencia";"Falta de politicas o proteccion efectiva frente a la violencia"
774;"13-04-2022 13:16";13119;1;30;1;0;"Maipu";33;"Mujer";"Hombre";"Maipu";"Empujones o sacudidas leves"
775;"13-04-2022 13:29";13602;0;21;1;0;"El Monte";9;"Hombre";"Hombre";"El Monte";"Descalificacion constante o humillacion verbal"
776;"13-04-2022 13:45";13131;1;36;1;0;"San Ramon";42;"Mujer";"Hombre";"San Ramon";"Persecucion o acoso persistente (stalking)"
777;"13-04-2022 13:53";13401;0;26;1;0;"San Bernardo";35;"Hombre";"Hombre";"San Bernardo";"Golpes con objetos, punetazos, patadas"
778;"13-04-2022 14:01";13125;0;31;0;NA;"Quilicura";50;"Hombre";NA;"Quilicura";"Falta de politicas o proteccion efectiva frente a la violencia"
779;"13-04-2022 14:39";13111;0;19;0;NA;"La Granja";50;"Hombre";NA;"La Granja";"Falta de politicas o proteccion efectiva frente a la violencia"
780;"13-04-2022 14:53";13125;1;35;0;NA;"Quilicura";50;"Mujer";NA;"Quilicura";"Falta de politicas o proteccion efectiva frente a la violencia"
781;"13-04-2022 14:57";13401;0;23;1;0;"San Bernardo";23;"Hombre";"Hombre";"San Bernardo";"Comentarios sexuales no deseados"
782;"13-04-2022 15:46";13119;0;21;1;0;"Maipu";9;"Hombre";"Hombre";"Maipu";"Descalificacion constante o humillacion verbal"
783;"14-04-2022 11:47";13201;0;41;0;NA;"Puente Alto";47;"Hombre";NA;"Puente Alto";"Trato deshumanizante en servicios publicos o de salud"
784;"14-04-2022 13:04";13106;1;28;1;1;"Estacion Central";30;"Mujer";"Mujer";"Estacion Central";"Acoso sexual en el trabajo o espacios educativos"
785;"14-04-2022 13:20";13125;0;32;0;NA;"Quilicura";47;"Hombre";NA;"Quilicura";"Trato deshumanizante en servicios publicos o de salud"
786;"14-04-2022 13:45";13128;1;34;1;0;"Renca";15;"Mujer";"Hombre";"Renca";"Fomento de inseguridades o dependencia emocional"
787;"14-04-2022 14:34";13503;1;28;1;0;"Curacavi";3;"Mujer";"Hombre";"Curacavi";"Estereotipos de genero o roles impuestos"
788;"14-04-2022 15:37";13122;0;22;0;NA;"Penalolen";50;"Hombre";NA;"Penalolen";"Falta de politicas o proteccion efectiva frente a la violencia"
789;"14-04-2022 16:12";13105;0;36;1;0;"El Bosque";9;"Hombre";"Hombre";"El Bosque";"Descalificacion constante o humillacion verbal"
790;"15-04-2022 15:38";13114;1;23;1;0;"Las Condes";23;"Mujer";"Hombre";"Las Condes";"Comentarios sexuales no deseados"
791;"15-04-2022 15:44";13110;1;33;1;0;"La Florida";33;"Mujer";"Hombre";"La Florida";"Empujones o sacudidas leves"
792;"18-04-2022 12:06";13125;1;31;1;1;"Quilicura";35;"Mujer";"Mujer";"Quilicura";"Golpes con objetos, punetazos, patadas"
793;"18-04-2022 13:57";13101;1;30;1;0;"Santiago";14;"Mujer";"Hombre";"Santiago";"Desvalorizacion de logros o capacidades personales"
794;"18-04-2022 14:44";13119;0;29;1;0;"Maipu";33;"Hombre";"Hombre";"Maipu";"Empujones o sacudidas leves"
795;"19-04-2022 11:37";13110;1;34;0;NA;"La Florida";50;"Mujer";NA;"La Florida";"Falta de politicas o proteccion efectiva frente a la violencia"
796;"19-04-2022 13:07";13101;0;22;1;0;"Santiago";23;"Hombre";"Hombre";"Santiago";"Comentarios sexuales no deseados"
797;"19-04-2022 13:08";13115;0;39;0;NA;"Lo Barnechea";50;"Hombre";NA;"Lo Barnechea";"Falta de politicas o proteccion efectiva frente a la violencia"
798;"19-04-2022 13:49";13119;1;28;1;1;"Maipu";35;"Mujer";"Mujer";"Maipu";"Golpes con objetos, punetazos, patadas"
799;"19-04-2022 13:50";13401;1;21;1;0;"San Bernardo";10;"Mujer";"Hombre";"San Bernardo";"Manipulacion emocional o gaslighting"
800;"19-04-2022 14:36";13119;0;29;0;NA;"Maipu";50;"Hombre";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
801;"19-04-2022 15:51";13123;0;31;1;1;"Providencia";16;"Hombre";"Mujer";"Providencia";"Uso de hijos/as u otras personas como chantaje emocional"
802;"20-04-2022 10:49";13108;1;24;1;0;"Independencia";23;"Mujer";"Hombre";"Independencia";"Comentarios sexuales no deseados"
803;"20-04-2022 13:20";13101;0;27;0;NA;"Santiago";50;"Hombre";NA;"Santiago";"Falta de politicas o proteccion efectiva frente a la violencia"
804;"20-04-2022 13:56";13110;1;21;1;0;"La Florida";10;"Mujer";"Hombre";"La Florida";"Manipulacion emocional o gaslighting"
805;"20-04-2022 13:59";13127;1;29;1;1;"Recoleta";35;"Mujer";"Mujer";"Recoleta";"Golpes con objetos, punetazos, patadas"
806;"20-04-2022 14:10";13101;1;27;1;0;"Santiago";14;"Mujer";"Hombre";"Santiago";"Desvalorizacion de logros o capacidades personales"
807;"20-04-2022 14:27";13110;1;32;1;0;"La Florida";33;"Mujer";"Hombre";"La Florida";"Empujones o sacudidas leves"
808;"20-04-2022 14:29";13124;1;25;1;0;"Pudahuel";23;"Mujer";"Hombre";"Pudahuel";"Comentarios sexuales no deseados"
809;"20-04-2022 14:34";13101;0;23;0;NA;"Santiago";50;"Hombre";NA;"Santiago";"Falta de politicas o proteccion efectiva frente a la violencia"
810;"20-04-2022 15:23";13131;0;27;0;NA;"San Ramon";50;"Hombre";NA;"San Ramon";"Falta de politicas o proteccion efectiva frente a la violencia"
811;"20-04-2022 15:24";13111;1;27;1;0;"La Granja";19;"Mujer";"Hombre";"La Granja";"Retencion o robo de bienes personales o dinero"
812;"21-04-2022 13:57";13201;1;28;1;0;"Puente Alto";19;"Mujer";"Hombre";"Puente Alto";"Retencion o robo de bienes personales o dinero"
813;"21-04-2022 15:05";13101;1;22;1;0;"Santiago";23;"Mujer";"Hombre";"Santiago";"Comentarios sexuales no deseados"
814;"21-04-2022 15:24";13105;1;30;1;0;"El Bosque";9;"Mujer";"Hombre";"El Bosque";"Descalificacion constante o humillacion verbal"
815;"21-04-2022 16:03";13604;0;34;0;NA;"Padre Hurtado";50;"Hombre";NA;"Padre Hurtado";"Falta de politicas o proteccion efectiva frente a la violencia"
816;"22-04-2022 12:20";13401;1;19;1;1;"San Bernardo";27;"Mujer";"Mujer";"San Bernardo";"Relaciones sexuales sin consentimiento pleno"
817;"22-04-2022 13:21";13120;0;26;0;NA;"Nunoa";50;"Hombre";NA;"Nunoa";"Falta de politicas o proteccion efectiva frente a la violencia"
818;"22-04-2022 15:09";13108;1;29;1;0;"Independencia";14;"Mujer";"Hombre";"Independencia";"Desvalorizacion de logros o capacidades personales"
819;"22-04-2022 15:40";13201;0;20;0;NA;"Puente Alto";50;"Hombre";NA;"Puente Alto";"Falta de politicas o proteccion efectiva frente a la violencia"
820;"23-04-2022 13:06";13110;1;23;1;1;"La Florida";6;"Mujer";"Mujer";"La Florida";"Cosificacion o reduccion de una persona a su apariencia fisica"
821;"25-04-2022 11:56";13501;0;22;0;NA;"Melipilla";50;"Hombre";NA;"Melipilla";"Falta de politicas o proteccion efectiva frente a la violencia"
822;"25-04-2022 12:24";13119;0;32;1;0;"Maipu";33;"Hombre";"Hombre";"Maipu";"Empujones o sacudidas leves"
823;"25-04-2022 12:24";13401;0;33;1;0;"San Bernardo";35;"Hombre";"Hombre";"San Bernardo";"Golpes con objetos, punetazos, patadas"
824;"25-04-2022 14:30";13111;0;31;1;1;"La Granja";16;"Hombre";"Mujer";"La Granja";"Uso de hijos/as u otras personas como chantaje emocional"
825;"26-04-2022 12:13";13126;0;22;0;NA;"Quinta Normal";50;"Hombre";NA;"Quinta Normal";"Falta de politicas o proteccion efectiva frente a la violencia"
826;"26-04-2022 13:33";13106;0;31;0;NA;"Estacion Central";50;"Hombre";NA;"Estacion Central";"Falta de politicas o proteccion efectiva frente a la violencia"
827;"26-04-2022 13:43";13104;0;26;0;NA;"Conchali";50;"Hombre";NA;"Conchali";"Falta de politicas o proteccion efectiva frente a la violencia"
828;"26-04-2022 14:18";13402;1;24;1;1;"Buin";30;"Mujer";"Mujer";"Buin";"Acoso sexual en el trabajo o espacios educativos"
829;"26-04-2022 14:18";13123;1;20;0;NA;"Providencia";50;"Mujer";NA;"Providencia";"Falta de politicas o proteccion efectiva frente a la violencia"
830;"26-04-2022 14:31";13125;1;24;1;0;"Quilicura";23;"Mujer";"Hombre";"Quilicura";"Comentarios sexuales no deseados"
831;"26-04-2022 15:17";13401;1;35;1;0;"San Bernardo";9;"Mujer";"Hombre";"San Bernardo";"Descalificacion constante o humillacion verbal"
832;"26-04-2022 17:59";13102;0;23;1;0;"Cerrillos";23;"Hombre";"Hombre";"Cerrillos";"Comentarios sexuales no deseados"
833;"27-04-2022 12:53";13112;1;19;1;0;"La Pintana";23;"Mujer";"Hombre";"La Pintana";"Comentarios sexuales no deseados"
834;"27-04-2022 12:54";13201;0;25;0;NA;"Puente Alto";50;"Hombre";NA;"Puente Alto";"Falta de politicas o proteccion efectiva frente a la violencia"
835;"27-04-2022 13:00";13401;1;19;1;0;"San Bernardo";23;"Mujer";"Hombre";"San Bernardo";"Comentarios sexuales no deseados"
836;"27-04-2022 13:02";13114;0;31;0;NA;"Las Condes";50;"Hombre";NA;"Las Condes";"Falta de politicas o proteccion efectiva frente a la violencia"
837;"27-04-2022 13:11";13114;0;26;0;NA;"Las Condes";50;"Hombre";NA;"Las Condes";"Falta de politicas o proteccion efectiva frente a la violencia"
838;"27-04-2022 14:11";13127;0;27;0;NA;"Recoleta";50;"Hombre";NA;"Recoleta";"Falta de politicas o proteccion efectiva frente a la violencia"
839;"27-04-2022 14:36";13108;0;31;0;NA;"Independencia";50;"Hombre";NA;"Independencia";"Falta de politicas o proteccion efectiva frente a la violencia"
840;"27-04-2022 14:38";13124;0;45;0;NA;"Pudahuel";50;"Hombre";NA;"Pudahuel";"Falta de politicas o proteccion efectiva frente a la violencia"
841;"27-04-2022 16:07";13401;0;28;0;NA;"San Bernardo";50;"Hombre";NA;"San Bernardo";"Falta de politicas o proteccion efectiva frente a la violencia"
842;"28-04-2022 11:09";13122;1;30;1;1;"Penalolen";35;"Mujer";"Mujer";"Penalolen";"Golpes con objetos, punetazos, patadas"
843;"28-04-2022 13:57";13117;1;22;0;NA;"Lo Prado";50;"Mujer";NA;"Lo Prado";"Falta de politicas o proteccion efectiva frente a la violencia"
844;"28-04-2022 15:55";13119;0;29;0;NA;"Maipu";50;"Hombre";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
845;"29-04-2022 12:52";13124;1;20;1;0;"Pudahuel";9;"Mujer";"Hombre";"Pudahuel";"Descalificacion constante o humillacion verbal"
846;"29-04-2022 12:52";13203;1;29;1;1;"San Jose de Maipo";35;"Mujer";"Mujer";"San Jose de Maipo";"Golpes con objetos, punetazos, patadas"
847;"02-05-2022 14:38";13107;1;28;1;0;"Huechuraba";14;"Mujer";"Hombre";"Huechuraba";"Desvalorizacion de logros o capacidades personales"
848;"03-05-2022 13:16";13101;0;29;1;1;"Santiago";16;"Hombre";"Mujer";"Santiago";"Uso de hijos/as u otras personas como chantaje emocional"
849;"03-05-2022 13:29";13112;1;44;1;0;"La Pintana";12;"Mujer";"Hombre";"La Pintana";"Amenazas verbales (directas o indirectas)"
850;"03-05-2022 17:06";13126;0;32;0;NA;"Quinta Normal";50;"Hombre";NA;"Quinta Normal";"Falta de politicas o proteccion efectiva frente a la violencia"
851;"03-05-2022 18:12";13115;0;33;0;NA;"Lo Barnechea";50;"Hombre";NA;"Lo Barnechea";"Falta de politicas o proteccion efectiva frente a la violencia"
852;"04-05-2022 12:37";13201;0;27;0;NA;"Puente Alto";50;"Hombre";NA;"Puente Alto";"Falta de politicas o proteccion efectiva frente a la violencia"
853;"04-05-2022 13:10";13110;0;38;0;NA;"La Florida";50;"Hombre";NA;"La Florida";"Falta de politicas o proteccion efectiva frente a la violencia"
854;"04-05-2022 13:44";13110;1;22;1;0;"La Florida";23;"Mujer";"Hombre";"La Florida";"Comentarios sexuales no deseados"
855;"04-05-2022 13:44";13114;1;31;1;1;"Las Condes";25;"Mujer";"Mujer";"Las Condes";"Tocamientos sin consentimiento"
856;"04-05-2022 14:13";13114;1;31;1;0;"Las Condes";14;"Mujer";"Hombre";"Las Condes";"Desvalorizacion de logros o capacidades personales"
857;"04-05-2022 14:58";13114;0;28;0;NA;"Las Condes";50;"Hombre";NA;"Las Condes";"Falta de politicas o proteccion efectiva frente a la violencia"
858;"04-05-2022 15:57";13124;0;24;0;NA;"Pudahuel";50;"Hombre";NA;"Pudahuel";"Falta de politicas o proteccion efectiva frente a la violencia"
859;"05-05-2022 14:21";13111;1;21;0;NA;"La Granja";50;"Mujer";NA;"La Granja";"Falta de politicas o proteccion efectiva frente a la violencia"
860;"05-05-2022 15:30";13110;0;26;0;NA;"La Florida";50;"Hombre";NA;"La Florida";"Falta de politicas o proteccion efectiva frente a la violencia"
861;"05-05-2022 16:12";13101;1;34;1;0;"Santiago";14;"Mujer";"Hombre";"Santiago";"Desvalorizacion de logros o capacidades personales"
862;"06-05-2022 14:53";13201;1;23;0;NA;"Puente Alto";50;"Mujer";NA;"Puente Alto";"Falta de politicas o proteccion efectiva frente a la violencia"
863;"06-05-2022 15:11";13401;1;27;1;0;"San Bernardo";19;"Mujer";"Hombre";"San Bernardo";"Retencion o robo de bienes personales o dinero"
864;"10-05-2022 13:06";13119;1;31;1;0;"Maipu";33;"Mujer";"Hombre";"Maipu";"Empujones o sacudidas leves"
865;"10-05-2022 13:50";13119;1;31;1;0;"Maipu";33;"Mujer";"Hombre";"Maipu";"Empujones o sacudidas leves"
866;"10-05-2022 14:58";13302;1;24;1;0;"Lampa";23;"Mujer";"Hombre";"Lampa";"Comentarios sexuales no deseados"
867;"10-05-2022 15:25";13119;1;39;1;0;"Maipu";33;"Mujer";"Hombre";"Maipu";"Empujones o sacudidas leves"
868;"11-05-2022 12:32";13604;1;38;1;0;"Padre Hurtado";4;"Mujer";"Hombre";"Padre Hurtado";"Interrupciones o invisibilizacion en espacios publicos o laborales"
869;"11-05-2022 14:40";13123;0;27;0;NA;"Providencia";50;"Hombre";NA;"Providencia";"Falta de politicas o proteccion efectiva frente a la violencia"
870;"11-05-2022 14:47";13128;1;33;1;0;"Renca";42;"Mujer";"Hombre";"Renca";"Persecucion o acoso persistente (stalking)"
871;"12-05-2022 12:41";13201;0;25;1;0;"Puente Alto";23;"Hombre";"Hombre";"Puente Alto";"Comentarios sexuales no deseados"
872;"12-05-2022 16:00";13123;0;26;0;NA;"Providencia";50;"Hombre";NA;"Providencia";"Falta de politicas o proteccion efectiva frente a la violencia"
873;"14-05-2022 14:26";13130;1;29;1;0;"San Miguel";35;"Mujer";"Hombre";"San Miguel";"Golpes con objetos, punetazos, patadas"
874;"16-05-2022 17:09";13101;0;36;1;0;"Santiago";35;"Hombre";"Hombre";"Santiago";"Golpes con objetos, punetazos, patadas"
875;"17-05-2022 12:32";13125;0;20;0;NA;"Quilicura";50;"Hombre";NA;"Quilicura";"Falta de politicas o proteccion efectiva frente a la violencia"
876;"17-05-2022 13:39";13108;1;20;0;NA;"Independencia";50;"Mujer";NA;"Independencia";"Falta de politicas o proteccion efectiva frente a la violencia"
877;"17-05-2022 14:19";13201;0;24;0;NA;"Puente Alto";50;"Hombre";NA;"Puente Alto";"Falta de politicas o proteccion efectiva frente a la violencia"
878;"17-05-2022 15:12";13110;1;25;1;1;"La Florida";6;"Mujer";"Mujer";"La Florida";"Cosificacion o reduccion de una persona a su apariencia fisica"
879;"18-05-2022 12:57";13111;0;24;0;NA;"La Granja";50;"Hombre";NA;"La Granja";"Falta de politicas o proteccion efectiva frente a la violencia"
880;"18-05-2022 15:22";13101;1;25;1;0;"Santiago";23;"Mujer";"Hombre";"Santiago";"Comentarios sexuales no deseados"
881;"18-05-2022 15:27";13118;1;26;1;0;"Macul";13;"Mujer";"Hombre";"Macul";"Culpar a la victima por el conflicto o por la violencia sufrida"
882;"18-05-2022 16:17";13119;1;30;0;NA;"Maipu";50;"Mujer";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
883;"19-05-2022 14:54";13131;0;25;0;NA;"San Ramon";50;"Hombre";NA;"San Ramon";"Falta de politicas o proteccion efectiva frente a la violencia"
884;"19-05-2022 16:16";13122;1;28;0;NA;"Penalolen";50;"Mujer";NA;"Penalolen";"Falta de politicas o proteccion efectiva frente a la violencia"
885;"20-05-2022 11:44";13124;1;20;1;0;"Pudahuel";9;"Mujer";"Hombre";"Pudahuel";"Descalificacion constante o humillacion verbal"
886;"23-05-2022 11:42";13127;0;31;1;0;"Recoleta";35;"Hombre";"Hombre";"Recoleta";"Golpes con objetos, punetazos, patadas"
887;"23-05-2022 14:13";13201;1;30;1;1;"Puente Alto";35;"Mujer";"Mujer";"Puente Alto";"Golpes con objetos, punetazos, patadas"
888;"24-05-2022 13:03";13114;1;30;1;1;"Las Condes";26;"Mujer";"Mujer";"Las Condes";"Presion o chantaje para relaciones sexuales"
889;"24-05-2022 13:46";13112;0;27;0;NA;"La Pintana";50;"Hombre";NA;"La Pintana";"Falta de politicas o proteccion efectiva frente a la violencia"
890;"24-05-2022 13:46";13131;0;27;1;1;"San Ramon";16;"Hombre";"Mujer";"San Ramon";"Uso de hijos/as u otras personas como chantaje emocional"
891;"24-05-2022 14:45";13132;1;30;0;NA;"Vitacura";50;"Mujer";NA;"Vitacura";"Falta de politicas o proteccion efectiva frente a la violencia"
892;"25-05-2022 13:28";13122;1;22;0;NA;"Penalolen";50;"Mujer";NA;"Penalolen";"Falta de politicas o proteccion efectiva frente a la violencia"
893;"25-05-2022 13:34";13402;0;24;0;NA;"Buin";50;"Hombre";NA;"Buin";"Falta de politicas o proteccion efectiva frente a la violencia"
894;"25-05-2022 17:19";13128;0;29;0;NA;"Renca";50;"Hombre";NA;"Renca";"Falta de politicas o proteccion efectiva frente a la violencia"
895;"30-05-2022 12:53";13122;0;25;1;0;"Penalolen";23;"Hombre";"Hombre";"Penalolen";"Comentarios sexuales no deseados"
896;"30-05-2022 13:46";13123;0;24;0;NA;"Providencia";50;"Hombre";NA;"Providencia";"Falta de politicas o proteccion efectiva frente a la violencia"
897;"01-06-2022 12:17";13115;1;25;1;0;"Lo Barnechea";23;"Mujer";"Hombre";"Lo Barnechea";"Comentarios sexuales no deseados"
898;"01-06-2022 14:12";13102;0;24;1;0;"Cerrillos";33;"Hombre";"Hombre";"Cerrillos";"Empujones o sacudidas leves"
899;"01-06-2022 16:32";13119;0;23;0;NA;"Maipu";50;"Hombre";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
900;"02-06-2022 11:22";13302;1;32;1;0;"Lampa";20;"Mujer";"Hombre";"Lampa";"Endeudamiento forzoso a nombre de la victima"
901;"02-06-2022 12:29";13122;1;22;1;0;"Penalolen";23;"Mujer";"Hombre";"Penalolen";"Comentarios sexuales no deseados"
902;"02-06-2022 12:34";13123;1;30;1;1;"Providencia";27;"Mujer";"Mujer";"Providencia";"Relaciones sexuales sin consentimiento pleno"
903;"02-06-2022 15:00";13201;1;26;1;0;"Puente Alto";9;"Mujer";"Hombre";"Puente Alto";"Descalificacion constante o humillacion verbal"
904;"03-06-2022 12:06";13114;0;20;1;1;"Las Condes";35;"Hombre";"Mujer";"Las Condes";"Golpes con objetos, punetazos, patadas"
905;"06-06-2022 14:47";13125;0;22;0;NA;"Quilicura";50;"Hombre";NA;"Quilicura";"Falta de politicas o proteccion efectiva frente a la violencia"
906;"08-06-2022 11:30";13103;1;23;1;1;"Cerro Navia";35;"Mujer";"Mujer";"Cerro Navia";"Golpes con objetos, punetazos, patadas"
907;"08-06-2022 13:24";13112;1;22;1;1;"La Pintana";30;"Mujer";"Mujer";"La Pintana";"Acoso sexual en el trabajo o espacios educativos"
908;"08-06-2022 15:55";13119;0;21;0;NA;"Maipu";50;"Hombre";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
909;"08-06-2022 16:04";13125;0;30;0;NA;"Quilicura";50;"Hombre";NA;"Quilicura";"Falta de politicas o proteccion efectiva frente a la violencia"
910;"09-06-2022 11:00";13107;1;34;1;0;"Huechuraba";14;"Mujer";"Hombre";"Huechuraba";"Desvalorizacion de logros o capacidades personales"
911;"09-06-2022 15:04";13401;1;26;0;NA;"San Bernardo";50;"Mujer";NA;"San Bernardo";"Falta de politicas o proteccion efectiva frente a la violencia"
912;"10-06-2022 12:26";13111;1;22;1;0;"La Granja";23;"Mujer";"Hombre";"La Granja";"Comentarios sexuales no deseados"
913;"14-06-2022 12:36";13118;0;21;0;NA;"Macul";50;"Hombre";NA;"Macul";"Falta de politicas o proteccion efectiva frente a la violencia"
914;"14-06-2022 13:17";13111;1;24;1;0;"La Granja";23;"Mujer";"Hombre";"La Granja";"Comentarios sexuales no deseados"
915;"15-06-2022 13:42";13119;0;22;0;NA;"Maipu";50;"Hombre";NA;"Maipu";"Falta de politicas o proteccion efectiva frente a la violencia"
916;"15-06-2022 14:08";13111;1;19;0;NA;"La Granja";50;"Mujer";NA;"La Granja";"Falta de politicas o proteccion efectiva frente a la violencia"
917;"15-06-2022 16:51";13115;1;18;0;NA;"Lo Barnechea";50;"Mujer";NA;"Lo Barnechea";"Falta de politicas o proteccion efectiva frente a la violencia"
918;"16-06-2022 13:09";13404;0;23;0;NA;"Paine";50;"Hombre";NA;"Paine";"Falta de politicas o proteccion efectiva frente a la violencia"
919;"16-06-2022 13:21";13118;1;34;0;NA;"Macul";50;"Mujer";NA;"Macul";"Falta de politicas o proteccion efectiva frente a la violencia"
920;"16-06-2022 14:52";13101;2;30;1;1;"Santiago";2;"Otro";"Mujer";"Santiago";"Chistes, burlas o memes ofensivos sobre genero o identidad"
921;"20-06-2022 14:28";13120;1;27;1;0;"Nunoa";14;"Mujer";"Hombre";"Nunoa";"Desvalorizacion de logros o capacidades personales"
922;"20-06-2022 15:36";13104;1;23;1;0;"Conchali";23;"Mujer";"Hombre";"Conchali";"Comentarios sexuales no deseados"
923;"21-06-2022 14:34";13114;0;18;0;NA;"Las Condes";50;"Hombre";NA;"Las Condes";"Falta de politicas o proteccion efectiva frente a la violencia"
924;"21-06-2022 15:01";13132;1;27;1;1;"Vitacura";6;"Mujer";"Mujer";"Vitacura";"Cosificacion o reduccion de una persona a su apariencia fisica"
925;"22-06-2022 14:25";13119;1;21;1;0;"Maipu";10;"Mujer";"Hombre";"Maipu";"Manipulacion emocional o gaslighting"
926;"22-06-2022 15:12";13110;1;35;1;1;"La Florida";4;"Mujer";"Mujer";"La Florida";"Interrupciones o invisibilizacion en espacios publicos o laborales"
927;"22-06-2022 16:03";13103;0;18;0;NA;"Cerro Navia";50;"Hombre";NA;"Cerro Navia";"Falta de politicas o proteccion efectiva frente a la violencia"
928;"22-06-2022 16:14";13123;2;28;0;1;"Providencia";1;"Otro";"Mujer";"Providencia";"Lenguaje discriminatorio (sexista, racista, homofobico, etc.)"
929;"23-06-2022 12:24";13112;0;30;1;0;"La Pintana";33;"Hombre";"Hombre";"La Pintana";"Empujones o sacudidas leves"
